Obs,Hubids,Eircode,Month,TwoHrSlot,%gas,heat_mean,heat_stddev,h_pr0-1,h_pr1-10,h_pr10-20,h_pr20-30,h_pr30-40,h_pr40-50,h_pr50-60,h_pr60-70,h_pr70-80,h_pr80-90,h_pr90-99,h_pr99-100,boiler_mean,boiler_stddev,b_pr0-1,b_pr1-10,b_pr10-20,b_pr20-30,b_pr30-40,b_pr40-50,b_pr50-60,b_pr60-70,b_pr70-80,b_pr80-90,b_pr90-99,b_pr99-100
18609,201,V94,1,10,0.702025901,18.89723789,34.86721385,0.726906336,0.013058198,0.012467086,0.016658606,0.01762588,0.027191144,0.018109517,0.018700629,0.019560428,0.016766081,0.014401634,0.098554463,14.39448655,27.71530703,0.731366543,0.018216992,0.022784674,0.028104681,0.025632758,0.030469128,0.018485679,0.030684078,0.024504272,0.056155624,0.002203235,0.011392337
18614,201,V94,1,12,0.70242828,19.03759536,35.23502909,0.72407865,0.015257333,0.014934995,0.019017943,0.018480713,0.020898249,0.017083915,0.016439239,0.018212098,0.014988718,0.015687117,0.104921027,14.28505965,27.68124068,0.730847749,0.020522188,0.025249812,0.027613624,0.024121629,0.029386483,0.018212098,0.026700333,0.022993446,0.06366176,0.002202643,0.008488235
18608,201,V94,1,14,0.702009888,24.34771067,38.21811842,0.648592003,0.020582545,0.017465606,0.022141015,0.022409716,0.027353826,0.02472055,0.020582545,0.023269561,0.017680567,0.020206363,0.134995701,18.43868769,30.35063548,0.658426483,0.025419175,0.028052451,0.033319003,0.03116939,0.040197764,0.021496131,0.034125107,0.033748925,0.078084695,0.003493121,0.012467756
18637,201,V94,1,16,0.702366261,43.47548962,43.65107369,0.420185652,0.022696786,0.023555293,0.025808875,0.029511187,0.040832752,0.037881633,0.031228202,0.037667006,0.030798948,0.02865268,0.271180984,34.11824335,35.93534343,0.430058486,0.029242904,0.035681708,0.041047379,0.045232602,0.061490583,0.034393948,0.056607823,0.051510436,0.187100928,0.007404625,0.020228578
18649,201,V94,1,18,0.702665022,51.22249988,44.72861249,0.358142528,0.019786584,0.018392407,0.026006756,0.025148802,0.041342699,0.028955976,0.030725508,0.031583463,0.028902354,0.027454555,0.363558368,38.86902794,36.55483449,0.373585715,0.027132822,0.034103705,0.048206338,0.044131053,0.051852646,0.036784814,0.059895973,0.062362593,0.233578208,0.00589844,0.022467693
18640,201,V94,1,20,0.702306867,42.30512874,44.61827403,0.456813305,0.018347639,0.021459227,0.023229614,0.022371245,0.035300429,0.026019313,0.028004292,0.029881974,0.025053648,0.024624464,0.28889485,30.75305265,35.5245048,0.479828326,0.028218884,0.037929185,0.038841202,0.039806867,0.049356223,0.036587983,0.049570815,0.049624464,0.163358369,0.005257511,0.021620172
18614,201,V94,1,22,0.702105942,19.94088857,35.90311198,0.713226604,0.01466638,0.015687117,0.017782314,0.017513699,0.030460943,0.016761577,0.01574084,0.014182873,0.013430751,0.015257333,0.115289567,13.56701949,26.92755551,0.732513162,0.02557215,0.029547652,0.027559901,0.025518427,0.027774793,0.017298807,0.022241324,0.019931235,0.062318685,0.002471258,0.007252606
16685,208,V94,2,0,0.70110878,8.054845669,25.46252232,0.892897812,0.004495055,0.004315253,0.005693737,0.006532814,0.007911298,0.006173209,0.004495055,0.003775847,0.003416242,0.003715912,0.056577764,4.790674269,17.18222654,0.905843572,0.006952352,0.010428529,0.01030866,0.011866946,0.010368595,0.005214264,0.005633803,0.005573869,0.025531915,0.000419539,0.001857956
16546,207,V94,2,2,0.698718724,5.889622873,22.65314752,0.930617672,0.000967001,0.000967001,0.003807567,0.001269189,0.00423063,0.001873565,0.00223619,0.003686692,0.001148314,0.001269189,0.047926991,3.024416793,14.01035302,0.941315121,0.003565817,0.007675571,0.008098634,0.005197631,0.004895443,0.003868004,0.002901003,0.002719691,0.018493896,0.00024175,0.001027439
16481,206,V94,2,4,0.698015897,8.447309027,26.41368682,0.895455373,0.002487713,0.000970815,0.007099084,0.003033796,0.006613676,0.009040714,0.002669741,0.0032765,0.000788787,0.001516898,0.067046902,5.19998183,18.04245645,0.902736484,0.005157454,0.009344093,0.012013834,0.009586797,0.011892482,0.003215824,0.005157454,0.015533038,0.023966992,0.000424732,0.000970815
16604,207,V94,2,6,0.699710913,21.51697787,36.40211638,0.69230306,0.007528306,0.010900988,0.029089376,0.010780535,0.039749458,0.033726813,0.009154421,0.025776921,0.006504457,0.008612383,0.125873284,15.58103472,27.91175704,0.70043363,0.015478198,0.02427126,0.039267646,0.031980246,0.044868706,0.01764635,0.02511443,0.035413153,0.057757167,0.001264755,0.006504457
16699,208,V94,2,8,0.701059944,20.44914666,36.08817928,0.707587281,0.013294209,0.014012815,0.019522127,0.015689562,0.031019822,0.01862387,0.01706689,0.021079107,0.0122163,0.014372118,0.115515899,14.88810111,27.83637414,0.717108809,0.018983173,0.026528535,0.032816336,0.025330858,0.031678544,0.018264567,0.031319241,0.03161866,0.056470447,0.002095934,0.007784897
16730,208,V94,2,10,0.701733413,17.74087866,34.31037361,0.746503288,0.010998207,0.013747759,0.015600717,0.014644351,0.024028691,0.016138673,0.015122534,0.017991632,0.014763897,0.014465033,0.095995218,13.02765093,26.72107777,0.757023311,0.01566049,0.022713688,0.024387328,0.023968918,0.025403467,0.015720263,0.028272564,0.023012552,0.05343694,0.001912732,0.008487747
16739,208,V94,2,12,0.702252225,18.28235855,34.89816266,0.739410956,0.013441663,0.014755959,0.015054663,0.015532589,0.021207957,0.01648844,0.015771551,0.016129996,0.015054663,0.013083219,0.104068343,13.35437603,27.1108663,0.751478583,0.017444292,0.023956031,0.023836549,0.022880698,0.026883326,0.016727403,0.023836549,0.022820957,0.058605651,0.002748073,0.008781887
16721,208,V94,2,14,0.701991508,23.06933797,37.70497891,0.669636983,0.018659171,0.016924825,0.019974882,0.020453322,0.025118115,0.022965134,0.018479756,0.022127863,0.018778781,0.0166258,0.130255368,17.06252618,29.58431725,0.684229412,0.022845524,0.026732851,0.029902518,0.030799593,0.035643801,0.019974882,0.031337839,0.030799593,0.074277854,0.001973566,0.011482567
16729,208,V94,2,16,0.702014466,38.45012853,43.1900763,0.480722099,0.022117281,0.020742423,0.026241855,0.027138502,0.03640385,0.037121167,0.028334031,0.032099946,0.023253034,0.024866997,0.240958814,29.56575413,35.11543405,0.496383526,0.026779843,0.032817263,0.041783729,0.039572001,0.057983143,0.03036643,0.047880925,0.043696575,0.161217048,0.004841891,0.016677626
16766,208,V94,2,18,0.701896696,50.14383871,44.42276965,0.360193248,0.021173804,0.021352738,0.027197901,0.026780389,0.043600143,0.029404748,0.032804485,0.035130621,0.030478349,0.026124299,0.345759275,38.20727673,36.36231422,0.377848026,0.028808303,0.034892043,0.048252416,0.043242276,0.056721937,0.036979602,0.057079804,0.061075987,0.228915663,0.006918764,0.01926518
16932,208,V94,2,20,0.702693125,42.94205646,44.84646552,0.453815261,0.016595795,0.020198441,0.023742027,0.023919206,0.034372785,0.025927238,0.023564848,0.031242618,0.022383652,0.024509804,0.299728325,31.57150965,35.9478365,0.476494212,0.024686983,0.03579022,0.040574061,0.040633121,0.04600756,0.031360737,0.050850461,0.048133711,0.178892039,0.004842901,0.021733995
17127,208,V94,2,22,0.702574882,19.41299701,35.62471497,0.721667542,0.014071349,0.015939744,0.018100076,0.016348456,0.026624628,0.014421673,0.01734104,0.016173294,0.01272844,0.014188124,0.112395633,13.3812285,26.92286078,0.740701816,0.024405909,0.027733987,0.025398494,0.02393881,0.023530099,0.018333625,0.024230747,0.019384597,0.06346704,0.002218719,0.006656157
18351,208,V94,3,0,0.709552613,6.424124025,22.97746073,0.913574192,0.00425045,0.004086971,0.005122337,0.004740886,0.005994224,0.005231323,0.002997112,0.002888126,0.002670154,0.002070732,0.046373495,3.580006547,14.83740496,0.925453654,0.006702632,0.010953082,0.008500899,0.007247561,0.008119449,0.004849872,0.004304943,0.004740886,0.017601221,0.000217972,0.001307831
18182,208,V94,3,2,0.706797932,4.773248267,20.43236745,0.942855571,0.000659993,0.000879991,0.003629964,0.001484985,0.003574964,0.002254977,0.001484985,0.003244968,0.000769992,0.000769992,0.038389616,2.241783091,11.85891738,0.953855461,0.002584974,0.007094929,0.006379936,0.00500495,0.004839952,0.002749973,0.002364976,0.002089979,0.012154878,5.50E-05,0.000824992
18111,209,V94,3,4,0.705593286,7.388377233,24.70225185,0.906907404,0.001877312,0.001601237,0.006184087,0.002650323,0.008116614,0.00850312,0.001325162,0.003533764,0.000993871,0.001490807,0.056816299,4.451272735,16.60026285,0.914858373,0.004306775,0.009220915,0.009607421,0.009000055,0.011650378,0.002871183,0.005576721,0.013914196,0.01777925,0.00033129,0.000883441
18286,208,V94,3,6,0.708410806,19.64260639,35.25669301,0.716613803,0.006015531,0.010226403,0.031280761,0.010773269,0.036913486,0.028929235,0.00831237,0.021109045,0.005851471,0.00765613,0.116318495,14.03965879,26.84923291,0.727660505,0.014054468,0.023023078,0.036694739,0.030351088,0.040413431,0.015202887,0.022913704,0.030296402,0.05085858,0.001804659,0.006726457
18378,210,V94,3,8,0.709217543,16.99888998,33.65257836,0.75405376,0.011045816,0.012678202,0.016432691,0.01376646,0.0299815,0.015072369,0.011916422,0.018065078,0.010773751,0.011481119,0.094732833,11.86784743,25.26260517,0.766623136,0.018391555,0.022309283,0.025954946,0.025682882,0.026063772,0.01452824,0.027315268,0.026771139,0.037000762,0.001850038,0.007508978
18386,210,V94,3,10,0.709561623,13.08977482,30.26280581,0.807353421,0.010062004,0.010823453,0.01305341,0.011748069,0.01925378,0.013107799,0.012237572,0.012727075,0.010170782,0.009953225,0.069509409,9.004720991,22.55547238,0.819971718,0.015065811,0.018764277,0.020994235,0.018873056,0.020939846,0.012183183,0.018437942,0.014576308,0.032633526,0.00135973,0.00620037
18396,210,V94,3,12,0.710154381,13.48534463,30.71318056,0.803272451,0.010817569,0.01070885,0.011415525,0.013263753,0.017232007,0.013372472,0.014079148,0.012774516,0.01065449,0.010219613,0.072189606,9.378908463,23.10158562,0.818330072,0.013861709,0.018210481,0.017014568,0.018971516,0.021906936,0.013916069,0.019515112,0.014948902,0.035714286,0.001848228,0.005762122
18380,210,V94,3,14,0.710010881,17.99130577,34.45673546,0.73710555,0.01594124,0.014581066,0.015886834,0.017519042,0.020402612,0.019205658,0.016920566,0.015723613,0.013220892,0.014200218,0.099292709,12.76831884,26.38553941,0.755767138,0.019314472,0.023177367,0.02491839,0.022633297,0.029053319,0.016539717,0.021980413,0.024646355,0.052665941,0.001904244,0.007399347
18436,210,V94,3,16,0.7111087,30.03589715,40.94431568,0.583640703,0.018984595,0.019255804,0.021859406,0.023649382,0.035148622,0.028910827,0.02424604,0.023812107,0.019418529,0.01914732,0.181926665,22.22706664,32.4440841,0.605120417,0.023052723,0.029236277,0.035528314,0.03666739,0.048654806,0.024679974,0.037697982,0.032761987,0.110707312,0.003905402,0.011987416
18470,210,V94,3,18,0.710936654,45.44097454,44.23887544,0.409041689,0.020898755,0.019545208,0.026637791,0.027883054,0.042934488,0.03069843,0.032322685,0.033297239,0.028586898,0.030048728,0.298105035,34.07583115,35.72977571,0.428207905,0.027558202,0.03421765,0.049918787,0.04298863,0.055874391,0.036491608,0.058040065,0.060638874,0.181050352,0.006172171,0.018841364
18488,210,V94,3,20,0.711542622,38.99055603,44.13724855,0.495456512,0.017849416,0.018660753,0.02260926,0.022771527,0.035266119,0.024231934,0.024772826,0.029694937,0.023420597,0.02260926,0.262656859,28.14676555,34.76593807,0.517849416,0.025800519,0.036618347,0.040296408,0.03705106,0.043379489,0.032723929,0.049058849,0.045705322,0.1513955,0.005138468,0.014982691
18436,210,V94,3,22,0.710512042,16.2738555,33.26947815,0.764645259,0.012475591,0.011987416,0.015784335,0.014102842,0.024571491,0.014591018,0.012855283,0.013668909,0.01019744,0.011770449,0.093349967,10.79270452,24.36241044,0.784063788,0.019310046,0.024788457,0.02359514,0.022022131,0.021913647,0.014211326,0.01914732,0.017086136,0.048220872,0.000976351,0.004664786
17996,212,V94,4,0,0.713658591,4.483207376,19.63450309,0.944209824,0.001222494,0.001555901,0.002444988,0.001444766,0.004612136,0.003834185,0.002000445,0.00211158,0.001555901,0.001166926,0.033840854,1.843337415,10.44712693,0.957935097,0.00372305,0.00794621,0.004945543,0.004723272,0.005445655,0.002278284,0.00238942,0.001555901,0.008557457,0.000166704,0.000333407
17851,212,V94,4,2,0.711388718,3.908643772,18.55219738,0.952775755,0.000840289,0.000560193,0.002184752,0.001232424,0.004929696,0.002520867,0.000672231,0.00151252,5.60E-05,0.000560193,0.032155061,1.634664734,9.60646301,0.959778164,0.003641253,0.007842698,0.006050081,0.005657946,0.005097754,0.002240771,0.000896308,0.00078427,0.007562602,0.000112039,0.000336116
17901,212,V94,4,4,0.712641752,9.589765953,26.99094044,0.868387241,0.00318418,0.004022122,0.0115636,0.003742808,0.011340149,0.019328529,0.002290375,0.00837942,0.001508296,0.002849003,0.063404279,6.136707471,18.68046655,0.876375621,0.005753868,0.013295347,0.015585721,0.0115636,0.024467907,0.005362829,0.008323557,0.019887157,0.017596782,0.000446902,0.001340707
18068,212,V94,4,6,0.715463803,15.60178215,32.4916835,0.775846801,0.006198805,0.009574939,0.018817799,0.0094089,0.034591543,0.016327208,0.007748506,0.017489484,0.005811379,0.005866726,0.09231791,10.4575548,23.88450958,0.789904804,0.014722161,0.020201461,0.029278282,0.027507195,0.022747399,0.013061767,0.017876909,0.017876909,0.039074607,0.001549701,0.006198805
18097,212,V94,4,8,0.715532961,10.12212522,27.54622077,0.85605349,0.007625573,0.007072996,0.009504338,0.007017738,0.014643311,0.009172791,0.007404542,0.008564956,0.00646516,0.005249489,0.061225618,6.257644915,19.09863234,0.870199481,0.014256507,0.014532795,0.013372382,0.014256507,0.013206609,0.008620213,0.013980218,0.012211969,0.021440018,0.000773609,0.003149693
18104,212,V94,4,10,0.716029607,7.394349312,23.64936829,0.891570924,0.005413168,0.005247459,0.007733098,0.007733098,0.010826337,0.007070261,0.006076005,0.008064516,0.005357932,0.005468405,0.039438798,4.215140298,15.60310485,0.908583738,0.009114008,0.011654883,0.011268228,0.009832081,0.010053027,0.006241715,0.010550155,0.007346443,0.013588157,0.000994255,0.00077331
18090,212,V94,4,12,0.715754561,7.218590377,23.68229911,0.895135434,0.006799337,0.006467662,0.006246545,0.006522941,0.007960199,0.006522941,0.006301824,0.006135987,0.004532891,0.00458817,0.04278607,4.029778889,15.36202923,0.911995578,0.010337203,0.011608624,0.009121061,0.009673853,0.00989497,0.00591487,0.008623549,0.006246545,0.014925373,0.000608071,0.001050304
18109,215,V94,4,14,0.716273676,10.62881993,27.77643507,0.843282346,0.009166713,0.008945828,0.009442818,0.008835386,0.013970954,0.015958915,0.007510078,0.009332376,0.008338395,0.007178751,0.05803744,6.512314323,19.31247694,0.866033464,0.012203877,0.014026175,0.014357502,0.014136617,0.020321387,0.008227953,0.01286653,0.010105472,0.024352532,0.001104423,0.002264068
18157,212,V94,4,16,0.717078813,20.41782784,36.84483097,0.720493474,0.013493419,0.012061464,0.01564135,0.013989095,0.024949055,0.017789282,0.013713719,0.011565787,0.012281765,0.01244699,0.131574599,13.58662778,27.29453683,0.748306438,0.018450185,0.020157515,0.026766536,0.025169356,0.027262213,0.015145674,0.019827064,0.025279507,0.06520901,0.002643609,0.005782894
18190,213,V94,4,18,0.717207257,29.34673447,41.03876742,0.600109951,0.016437603,0.019186366,0.021825179,0.021440352,0.030346344,0.024354041,0.020395822,0.026003299,0.018691589,0.018361737,0.182847719,20.44268832,31.42009073,0.629026938,0.023254535,0.03271028,0.034359538,0.03062122,0.041396372,0.023419461,0.041506322,0.033315008,0.098790544,0.002968664,0.008631116
18168,213,V94,4,20,0.716589608,23.75558124,38.33336309,0.668097754,0.015962131,0.01623734,0.019099516,0.017173052,0.031483928,0.018879348,0.018053721,0.019704976,0.018439014,0.016457508,0.140411713,15.59251983,28.17118812,0.696059005,0.02735579,0.031979304,0.029612506,0.027465874,0.032474681,0.021246147,0.030603258,0.027575958,0.067701453,0.002201673,0.005724351
18107,213,V94,4,22,0.71557961,7.549632737,24.18098201,0.891312752,0.00585409,0.00684818,0.006351135,0.006682498,0.010327498,0.007124317,0.005357044,0.004915226,0.004804772,0.004859999,0.04556249,4.141729729,15.55382093,0.906886839,0.010327498,0.01551886,0.011376816,0.011100679,0.009443861,0.004307726,0.006074999,0.005025681,0.017838405,0.000386591,0.001712045
18630,218,V94,5,0,0.714761138,4.008845946,18.65587413,0.950778315,0.000966184,0.001127214,0.001825013,0.00171766,0.003811057,0.003650027,0.001395598,0.001986044,0.001073537,0.000805153,0.030864198,1.616505645,10.12935892,0.965324745,0.003542673,0.006280193,0.003435319,0.003381643,0.003864734,0.001610306,0.001180891,0.001502952,0.009232421,0.000161031,0.000483092
18486,217,V94,5,2,0.713080169,3.475538244,17.52427647,0.957643622,0.00086552,0.00043276,0.002109705,0.001568755,0.004165314,0.002650655,0.00064914,0.00043276,0.00021638,0.00043276,0.02883263,1.455901772,9.361360432,0.966082441,0.003137509,0.006220924,0.005247214,0.004598074,0.003462079,0.00086552,0.000703235,0.001244185,0.008168344,0.00010819,0.000162285
18546,218,V94,5,4,0.713738812,8.506594423,25.6279015,0.883640677,0.003019519,0.003990079,0.007980157,0.004259679,0.012024156,0.015744635,0.002264639,0.005985118,0.002156799,0.001941119,0.056993422,5.303520997,17.68050877,0.895125634,0.005607678,0.012401596,0.010136957,0.011053596,0.018979834,0.003504799,0.008034077,0.015313275,0.018278874,0.00043136,0.00113232
18696,218,V94,5,6,0.715982028,11.66908965,29.16979575,0.835151904,0.005990586,0.005883611,0.011981172,0.008076594,0.024336757,0.010430039,0.005027813,0.012676508,0.003690629,0.002995293,0.073759093,7.096122179,20.21934479,0.855744544,0.011178862,0.014120668,0.021769362,0.017276423,0.015350877,0.007327771,0.012783483,0.011339324,0.029738982,0.000909285,0.002460419
18748,219,V94,5,8,0.716236399,7.573981221,24.30622588,0.895455515,0.0043738,0.004000427,0.005387241,0.004800512,0.011574568,0.008534244,0.005973971,0.005813953,0.002986985,0.003733732,0.047365052,4.208070198,15.89179741,0.914817581,0.007734158,0.008054192,0.008534244,0.011681246,0.009707702,0.00544058,0.008107531,0.007947514,0.016588436,0.000480051,0.000906763
18739,220,V94,5,10,0.716473665,5.910555524,21.53841573,0.915523774,0.004002348,0.003948983,0.004962912,0.005069641,0.010139282,0.005923475,0.003788889,0.004802818,0.003415337,0.003415337,0.035007204,3.252067892,14.26043616,0.934841774,0.006030204,0.006297028,0.009018624,0.005656652,0.006884039,0.003895619,0.005603287,0.005069641,0.015315652,0.000640376,0.000747105
18725,221,V94,5,12,0.71706275,5.90762617,21.72280574,0.916048064,0.00576769,0.0035247,0.004539386,0.006034713,0.00635514,0.005287049,0.004272363,0.004699599,0.003631509,0.003204272,0.036635514,3.429901206,14.60324641,0.931588785,0.006835781,0.00576769,0.007583445,0.007263017,0.008277704,0.003898531,0.006622163,0.004913218,0.015861148,0.000694259,0.000694259
18772,220,V94,5,14,0.716865544,7.964921168,24.60321361,0.885254635,0.006179416,0.005593437,0.006552312,0.005646708,0.010547624,0.012518645,0.004741104,0.007670999,0.005273812,0.00447475,0.045546559,4.637124452,16.69369998,0.90810782,0.007138291,0.008310249,0.009482208,0.009535478,0.01539527,0.005007458,0.008896228,0.005859791,0.020136373,0.001012146,0.001118687
18797,220,V94,5,16,0.717561313,15.63264351,33.41252071,0.788051285,0.009309996,0.008352397,0.011437995,0.009788796,0.020588392,0.012182795,0.011012396,0.010427196,0.009575996,0.008299197,0.10097356,9.712060456,23.74976531,0.819545672,0.012608395,0.014204394,0.020056392,0.016438793,0.019790392,0.012182795,0.015959994,0.018939192,0.045964782,0.001595999,0.002713199
18803,220,V94,5,18,0.717385524,20.0391746,36.41197901,0.723076105,0.012604372,0.014040313,0.014784875,0.014838058,0.023825985,0.017231293,0.01398713,0.017018561,0.013614849,0.011593895,0.123384566,12.76284107,26.37988709,0.759878743,0.016859012,0.022709142,0.024357815,0.021007286,0.028080625,0.015795352,0.02249641,0.022815508,0.060203159,0.002074137,0.00372281
18832,221,V94,5,20,0.717714528,17.45284622,34.27370988,0.752283347,0.011310535,0.012744265,0.015505523,0.015452421,0.022727273,0.013700085,0.015505523,0.01492141,0.014231096,0.011576041,0.100042481,10.89623515,24.31031624,0.782338573,0.01826678,0.025541631,0.022727273,0.020337723,0.022621071,0.01587723,0.0240548,0.019912914,0.043914613,0.001699235,0.002708156
18748,220,V94,5,22,0.716129721,5.993679325,21.71068959,0.913057393,0.004853851,0.005547258,0.005493919,0.005653936,0.006987412,0.006347344,0.004267122,0.004587156,0.004160444,0.003627054,0.035417111,3.243663335,13.9888022,0.928365692,0.008374227,0.012054619,0.007520802,0.008054192,0.006187327,0.003787071,0.00490719,0.004533817,0.014881587,0.000480051,0.000853424
17799,219,V94,6,0,0.714703073,3.222658576,17.08397135,0.963031631,0.000168549,0.000561829,0.000898927,0.001123659,0.00191022,0.002359683,0.000674195,0.001123659,0.000393281,0.000224732,0.027529636,1.080644989,8.881844697,0.980785437,0.002078768,0.002640598,0.00134839,0.001236024,0.000730378,0.000618012,0.000280915,0.000842744,0.009045452,0.000168549,0.000224732
17658,220,V94,6,2,0.713500963,3.078961377,16.68438773,0.963812436,0.000339789,0.000566316,0.002038736,0.000566316,0.003114736,0.001755578,0.000226526,0.000339789,0.000453052,0.000339789,0.026446936,1.205742446,9.093185732,0.976441273,0.002151999,0.003397893,0.002831578,0.002661683,0.001415789,0.000169895,0.000509684,0.000906105,0.009287575,0.000113263,0.000113263
17672,219,V94,6,4,0.713331824,6.890623581,23.6339928,0.908272974,0.001867361,0.003055681,0.008091897,0.004017655,0.00803531,0.008148483,0.002376641,0.003168855,0.001131734,0.00101856,0.050814848,3.860083762,15.72151995,0.927286102,0.003961068,0.009506564,0.00735627,0.006450883,0.00871435,0.002602988,0.003847895,0.010921231,0.018107741,0.000565867,0.00067904
17893,219,V94,6,6,0.717263734,8.538774937,25.97887545,0.8866037,0.003297379,0.003409154,0.006930084,0.004247471,0.014866149,0.00653887,0.002123736,0.008103728,0.002179623,0.001788409,0.059911697,4.288224452,16.39498591,0.917453753,0.005700553,0.007377187,0.011959984,0.008103728,0.009221483,0.003576818,0.006427094,0.007433074,0.021405019,0.000614766,0.000726541
17938,219,V94,6,8,0.717527038,5.341230905,20.69437506,0.926636191,0.002675884,0.002843126,0.002620136,0.003735088,0.010759282,0.005853495,0.003400602,0.002843126,0.002229903,0.002174155,0.034229011,2.459962099,12.21126431,0.948767979,0.004125321,0.004459806,0.006968447,0.009365593,0.005351767,0.002898874,0.002787379,0.002675884,0.011818486,0.000557476,0.00022299
17913,219,V94,6,10,0.717691062,4.065544573,18.41944299,0.945514431,0.002456317,0.00217719,0.002344666,0.002400491,0.005861665,0.0037403,0.002009714,0.002009714,0.002288841,0.001898063,0.02729861,2.016429417,11.737559,0.96376933,0.002847094,0.003293697,0.003405348,0.002958745,0.00290292,0.002400491,0.002735444,0.002567967,0.01183498,0.00072573,0.000558254
17916,219,V94,6,12,0.718240679,3.715265683,17.96659957,0.952444742,0.002232641,0.001841929,0.002176825,0.002121009,0.002511721,0.001897745,0.002176825,0.002288457,0.001339585,0.00083724,0.028131279,1.737553025,10.9391412,0.968575575,0.003069882,0.002455905,0.002846618,0.002288457,0.002734985,0.001953561,0.002288457,0.002232641,0.010660862,0.000502344,0.000390712
17897,220,V94,6,14,0.718779684,5.086589935,20.21664721,0.930155892,0.002570263,0.002458513,0.003017265,0.002514388,0.008381293,0.008995921,0.002458513,0.003240767,0.002123261,0.001341007,0.032742918,2.567352075,12.67201087,0.951109124,0.002626138,0.003743644,0.003576018,0.006313907,0.010951556,0.002290887,0.00284964,0.003017265,0.012627815,0.000391127,0.000502878
17949,221,V94,6,16,0.719037272,9.873914974,27.96123761,0.871859156,0.0045685,0.004457073,0.005682768,0.00490278,0.013426932,0.007744164,0.004624213,0.003955652,0.003899939,0.003454231,0.071424592,4.95455459,17.78694395,0.909242855,0.006239902,0.006462756,0.010752688,0.010084127,0.008969859,0.004679926,0.005571341,0.0099727,0.025293888,0.000835701,0.001894256
17991,221,V94,6,18,0.71935968,10.67281974,28.55554616,0.854316047,0.007059085,0.006614418,0.008115169,0.006280918,0.012839753,0.009782669,0.006503252,0.008170752,0.005336001,0.004502251,0.070479684,5.155777896,17.71012202,0.899116225,0.008059585,0.009449169,0.01228392,0.009338002,0.01161692,0.006558835,0.009393586,0.008948919,0.023622923,0.000722584,0.000889334
17963,220,V94,6,20,0.718309859,9.206919776,26.77154417,0.875633246,0.004397929,0.005566999,0.007348438,0.006346379,0.010688638,0.006346379,0.006903079,0.006958749,0.005845349,0.004898959,0.059065858,4.483855707,16.59033487,0.910816679,0.007626788,0.010632968,0.009686578,0.008573178,0.008517508,0.006402049,0.007793798,0.009575238,0.018092746,0.00038969,0.00189278
17926,220,V94,6,22,0.71728216,3.887320093,18.27261912,0.949960951,0.002064041,0.002175611,0.001729332,0.002064041,0.003681803,0.002900814,0.001785117,0.001506192,0.00284503,0.001896686,0.027390383,1.605656592,10.43530254,0.968983599,0.003570233,0.003737588,0.002677675,0.00273346,0.00273346,0.000948343,0.001729332,0.002008256,0.01026442,0.000167355,0.000446279
18276,217,V94,7,0,0.712902167,1.983995406,13.25576352,0.975541694,0.000273583,0.000328299,0.001805647,0.000383016,0.00207923,0.001696214,0.000547166,0.001641497,0.000109433,5.47E-05,0.015539505,0.369692494,4.706608016,0.991081199,0.001094331,0.001367914,0.00175093,0.000984898,0.000711315,0.000273583,0.000656599,0.000437733,0.001641497,0,0
18098,217,V94,7,2,0.710465245,1.712504143,12.48688599,0.979721516,0,0.000331528,0.001270859,0.000497293,0.00198917,0.000607802,0.000331528,0.000552547,5.53E-05,5.53E-05,0.014587247,0.324814897,4.331689208,0.992098574,0.000497293,0.001491878,0.001823406,0.000884076,0.000607802,0.000331528,0.000497293,0.000276274,0.001436623,5.53E-05,0
18124,217,V94,7,4,0.71148753,5.270828737,20.83893676,0.929816817,0.001600088,0.00182079,0.005517546,0.003310527,0.008110792,0.0060693,0.000772456,0.002538071,0.001103509,0.001048334,0.038291768,2.594901788,12.87422064,0.950617965,0.002758773,0.006179651,0.00424851,0.005131318,0.00717281,0.001434562,0.002979475,0.009876407,0.009103951,5.52E-05,0.000441404
18312,217,V94,7,6,0.714995631,6.293648968,22.38542686,0.9132263,0.003221931,0.002785059,0.006662298,0.002839668,0.012614679,0.004477938,0.002512014,0.006935343,0.001856706,0.001201398,0.041666667,2.760370252,12.99515767,0.942878986,0.005297073,0.005843163,0.008682831,0.005297073,0.006826125,0.003385758,0.003604194,0.007208388,0.010430319,0.000163827,0.000382263
18374,217,V94,7,8,0.715794057,3.883547402,17.65140671,0.944922173,0.002285839,0.002285839,0.00310221,0.002231414,0.008000435,0.004462828,0.003483183,0.002394688,0.001796016,0.001415043,0.023620333,1.441885271,9.008647924,0.966419941,0.00310221,0.004408403,0.004898226,0.005333624,0.003973005,0.002231414,0.002938935,0.002285839,0.004190704,0.000163274,5.44E-05
18311,217,V94,7,10,0.71618153,3.044071871,15.56934741,0.955764295,0.001911419,0.002129867,0.002457539,0.001583747,0.006444214,0.005078914,0.001966031,0.002512151,0.001529135,0.001583747,0.017038938,1.192818527,8.534408631,0.975151548,0.002020643,0.002730599,0.003385943,0.002566763,0.002730599,0.002075255,0.002730599,0.002348315,0.004095899,0.000109224,5.46E-05
